Churn,Area,Children,Age,Income,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary
1,0.5,0.5,0.39436619718309857,0.07023634171846647,0,0.6344652089401813,0.5,0.0,1.0,0,0,0,0,0,0
0,0.0,0.0,0.971830985915493,0.1501186604432227,0,0.4560774891915224,0.6111111111111112,1.0,0.5,1,0,0,0,1,0
1,1.0,0.0,0.2535211267605634,0.26853192641475826,0,0.6718206856138957,0.4444444444444444,1.0,0.5,0,0,1,0,1,0
1,0.5,1.0,0.8450704225352113,0.23650844384819322,0,0.6558365214440851,0.5555555555555556,0.0,0.0,0,0,0,0,0,0
0,1.0,0.0,0.08450704225352113,0.3853355890043074,0,0.42567058757885473,0.5555555555555556,0.3333333333333333,0.0,0,0,0,1,0,0
1,0.5,0.5,0.30985915492957744,0.423831444681901,0,0.6156205664967181,0.5555555555555556,0.6666666666666666,0.0,0,0,0,0,0,0
1,0.0,0.125,0.4084507042253521,0.28262337455891956,0,0.7268372616061031,0.7222222222222222,0.3333333333333333,0.5,0,0,1,0,1,0
1,0.5,0.125,0.04225352112676056,0.8211680269231575,0,0.4710171167972954,0.4444444444444444,0.0,0.5,1,0,0,0,0,0
0,0.0,0.125,0.2112676056338028,0.18762734338305206,0,0.4020397884806032,0.6111111111111112,0.0,0.0,0,0,0,1,1,0
1,0.5,0.125,0.9154929577464789,0.25200484845819043,1,0.5726024618378315,0.6111111111111112,0.6666666666666666,0.5,0,0,0,1,0,0
1,0.0,0.375,0.6056338028169014,0.516456854390121,0,0.26206060134408365,0.7222222222222222,0.3333333333333333,0.5,1,0,0,0,1,0
1,1.0,0.0,0.4225352112676056,0.5486557948026152,0,0.4662095086591501,0.8888888888888888,0.6666666666666666,0.5,0,1,0,0,1,0
0,1.0,0.125,0.647887323943662,0.5534172517754595,0,0.6230115275744519,0.7222222222222222,0.0,0.5,1,0,0,0,1,0
1,1.0,0.0,0.676056338028169,0.3237264367996392,0,0.542554910974424,0.4444444444444444,0.3333333333333333,0.0,0,0,0,0,0,0
0,0.0,0.0,0.6619718309859155,0.2035201856974688,0,0.662095651342011,0.3888888888888889,0.3333333333333333,0.0,1,0,0,0,1,0
0,0.0,0.25,0.8873239436619719,0.11922562771257222,0,0.4455457393131979,0.6111111111111112,0.3333333333333333,0.5,0,0,1,0,1,0
0,1.0,0.375,0.4507042253521127,0.45454918127892274,1,0.2716740232950549,0.3888888888888889,0.0,0.0,1,0,0,0,1,0
1,0.5,0.125,0.8732394366197183,0.18249491839310047,0,0.646887484868922,0.6111111111111112,1.0,0.0,0,0,0,1,0,0
0,0.5,0.0,0.9014084507042254,0.2984387566814469,0,0.6635634379164682,0.7777777777777778,0.0,0.0,0,0,0,0,1,0
0,0.5,0.125,0.4647887323943662,0.2526280068077644,0,0.7952570445001941,0.3888888888888889,0.0,0.0,1,0,0,0,1,0
0,0.5,0.375,0.2535211267605634,0.2938473401924684,0,0.5029195907094928,0.6666666666666666,0.3333333333333333,1.0,0,0,0,1,0,0
0,0.5,0.0,0.7323943661971831,0.1495208100686606,1,0.36143671174241687,0.5555555555555556,0.3333333333333333,0.0,0,0,1,0,0,0
1,0.5,0.875,0.3380281690140845,0.22477007138708646,0,0.6800163145127215,0.5555555555555556,0.0,0.0,0,0,0,1,0,0
0,1.0,0.0,0.7887323943661971,0.6656458308183701,0,0.36965055610417924,0.6111111111111112,0.0,0.5,0,0,0,0,0,0
0,0.0,0.125,0.29577464788732394,0.8912816290056237,0,0.5355390153936305,0.3888888888888889,0.0,0.0,0,0,0,0,0,0
0,1.0,0.125,0.5633802816901409,0.19156665502068584,0,0.6202916891202056,0.3888888888888889,0.0,0.0,0,0,1,0,1,0
0,1.0,0.25,0.5633802816901409,0.03764015504005088,0,0.5650031789806186,0.1111111111111111,0.3333333333333333,0.5,1,0,0,0,1,0
0,0.0,0.125,0.6056338028169014,0.21541008258404612,0,0.7402509096154084,0.3888888888888889,0.3333333333333333,0.0,0,0,0,1,0,1
0,1.0,0.0,0.676056338028169,0.571367155407057,0,0.5114444996519443,0.3333333333333333,0.0,0.0,0,0,1,0,0,0
0,0.5,0.25,0.14084507042253522,0.0403415590181573,0,0.6975705150310042,0.3888888888888889,1.0,0.0,0,0,0,0,0,0
1,1.0,0.25,0.09859154929577464,0.16405260080679884,1,0.4216209310996472,0.3333333333333333,1.0,0.0,0,0,1,0,1,0
0,1.0,0.25,0.7746478873239436,0.29656839221507286,0,0.3382124765360282,0.2777777777777778,0.0,0.0,1,0,0,0,1,0
0,1.0,0.375,0.23943661971830985,0.2668434074301789,0,0.52431234001324,0.3333333333333333,0.3333333333333333,0.5,0,0,0,0,1,0
0,1.0,0.125,0.9577464788732394,0.1309996577359162,0,0.7024431219995512,0.2222222222222222,0.3333333333333333,0.0,0,0,0,0,1,0
1,0.5,0.375,0.7887323943661971,0.053232859324933615,0,0.42473027798036633,0.6666666666666666,0.3333333333333333,0.0,0,0,1,0,1,0
1,1.0,0.25,0.49295774647887325,0.3673192216172475,0,0.6341864655959073,0.4444444444444444,0.0,0.5,0,1,0,0,1,0
0,0.0,0.25,0.8591549295774648,0.2858317465987658,0,0.4907165181730502,0.4444444444444444,0.0,0.5,0,0,0,0,0,0
1,1.0,0.125,0.19718309859154928,0.27598136524477623,0,0.622351898979236,0.5,0.0,0.5,0,0,1,0,1,0
0,0.5,0.0,0.676056338028169,0.26937129410996097,0,0.39813376748340507,0.5,0.3333333333333333,0.5,0,0,1,0,1,0
0,0.5,0.125,0.8309859154929577,0.2502660369481881,0,0.6242691987218115,0.7222222222222222,0.6666666666666666,0.0,0,0,0,1,0,0
0,0.0,0.5,0.014084507042253521,0.5205406559681581,0,0.7295059664197089,0.4444444444444444,0.0,0.0,0,0,0,0,1,0
0,0.0,1.0,0.23943661971830985,0.3831655716453006,0,0.49803837327230116,0.5,0.0,0.0,0,0,1,0,0,0
1,0.0,0.25,0.2535211267605634,0.3115811961907374,0,0.7639580065075072,0.16666666666666666,0.6666666666666666,0.0,0,1,0,0,0,0
0,1.0,0.0,0.3380281690140845,0.27884351124947576,0,0.34508503843748445,0.4444444444444444,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.0,0.0,0.0,0.22834407493812686,0,0.3231765234455609,0.3888888888888889,0.0,0.0,0,0,1,0,0,0
0,1.0,0.25,0.5633802816901409,0.8020044724770921,1,0.4041473244323382,0.4444444444444444,0.3333333333333333,0.0,0,0,1,0,0,0
1,0.5,0.0,0.8450704225352113,0.004771644847769295,0,0.5276330730097034,0.7777777777777778,0.0,0.5,0,0,0,0,1,0
1,1.0,0.25,0.9577464788732394,0.10739815177394756,0,0.5401806998320545,0.6111111111111112,0.6666666666666666,0.0,0,0,0,0,1,0
0,1.0,0.75,0.676056338028169,0.11774207906874413,0,0.6473709113051418,0.3888888888888889,0.6666666666666666,0.0,0,0,1,0,0,0
0,1.0,0.25,0.6197183098591549,0.15608527833476438,0,0.3103664361091536,0.3888888888888889,0.3333333333333333,0.5,0,0,0,1,0,0
1,1.0,0.625,0.8028169014084507,0.13380455758627574,0,0.5281300534581537,0.3888888888888889,0.6666666666666666,0.0,0,1,0,0,1,0
0,0.5,1.0,0.19718309859154928,0.2692136246170754,0,0.4636619191103327,0.5555555555555556,0.6666666666666666,0.5,0,0,0,0,1,0
1,0.5,0.0,0.04225352112676056,0.3669742084243538,0,0.3335620700342589,0.5555555555555556,0.0,0.0,0,0,0,1,1,0
1,0.5,0.0,0.5915492957746479,0.1081149415454505,0,0.36230585803279103,0.5,0.6666666666666666,0.5,0,0,1,0,0,0
0,0.0,0.0,0.28169014084507044,0.3338911868655976,0,0.5216506708614829,0.5,0.3333333333333333,0.0,1,0,0,0,0,0
0,0.5,0.0,0.3380281690140845,0.21207573666219182,0,0.6011613303579264,0.5555555555555556,0.3333333333333333,1.0,0,0,0,0,1,0
0,0.0,0.125,0.9154929577464789,0.14716821952250725,0,0.8005052709859313,0.3888888888888889,0.0,0.0,0,1,0,0,0,0
0,1.0,0.0,0.5915492957746479,0.16935692597207083,0,0.40735798755448005,0.7222222222222222,0.3333333333333333,0.0,0,1,0,0,1,0
1,0.0,1.0,0.7746478873239436,0.5852868650881983,0,0.47729708598902554,0.3333333333333333,0.0,1.0,0,1,0,0,0,0
0,1.0,0.0,0.7323943661971831,0.2995354086465788,0,0.31623645290596325,0.3888888888888889,0.0,0.0,1,0,0,0,0,0
0,1.0,0.0,0.7605633802816901,0.6649248365270569,0,0.4595853240318172,0.5,0.0,0.0,1,0,0,0,1,0
1,1.0,0.5,0.8028169014084507,0.20532651209288627,0,0.3681316958091107,0.7222222222222222,0.0,0.0,0,1,0,0,1,0
0,1.0,0.5,0.4084507042253521,0.3662252379050721,1,0.5138035670093988,0.2777777777777778,0.0,0.0,0,0,0,0,0,0
0,0.5,0.0,0.028169014084507043,0.14719021239536104,1,0.47244531436102943,0.2777777777777778,0.6666666666666666,0.5,0,0,0,1,0,0
0,0.0,0.375,0.7887323943661971,0.14907634381102366,0,0.542181046137067,0.3888888888888889,0.6666666666666666,0.5,0,1,0,0,1,0
0,0.0,0.375,0.4788732394366197,0.31899546259541933,0,0.7470855202826193,0.7222222222222222,1.0,0.0,0,1,0,0,0,0
0,0.5,0.625,0.39436619718309857,0.4812271828997651,1,0.6945213666013552,0.3333333333333333,0.3333333333333333,0.5,0,1,0,0,1,0
0,1.0,0.125,0.2535211267605634,0.08232304247462512,0,0.6425823917342212,0.5555555555555556,0.0,0.0,0,0,0,1,0,0
0,1.0,0.125,0.8309859154929577,0.12555092348639105,0,0.4096719398174749,0.16666666666666666,0.0,0.0,0,0,1,0,1,0
0,1.0,0.25,0.8591549295774648,0.06452005446793702,0,0.709854907687576,0.7222222222222222,0.3333333333333333,0.5,0,0,0,0,1,0
0,0.5,0.0,0.8873239436619719,0.11006203849836221,0,0.7671906384244727,0.2222222222222222,0.3333333333333333,1.0,1,0,0,0,1,0
0,0.5,0.0,0.2535211267605634,0.20994178114617312,0,0.4359513058556609,0.7222222222222222,0.3333333333333333,0.0,0,1,0,0,1,0
1,0.5,0.125,0.08450704225352113,0.3804009381577395,0,0.6053588040707669,0.4444444444444444,1.0,0.0,0,0,0,0,0,0
0,0.0,0.125,0.028169014084507043,0.22997308379616066,1,0.37231578318414693,0.5,0.6666666666666666,0.0,0,1,0,0,0,0
1,0.0,0.0,0.8873239436619719,0.0672762789158775,0,0.8009583031144748,0.5555555555555556,0.0,0.0,0,0,1,0,0,0
0,1.0,0.25,0.7605633802816901,0.05742848495869423,0,0.5961440868306168,0.2777777777777778,0.6666666666666666,0.5,0,0,0,0,0,0
0,0.5,0.125,0.5352112676056338,0.11219381089832556,0,0.5657249301318907,0.6666666666666666,0.0,0.0,0,0,0,1,0,0
0,1.0,0.25,0.5774647887323944,0.6713788552919906,0,0.7848050323110709,0.6111111111111112,0.6666666666666666,0.0,0,0,0,1,0,0
1,1.0,0.25,0.16901408450704225,0.5148850916864273,0,0.4273497602690562,0.4444444444444444,0.3333333333333333,0.0,1,0,0,0,0,0
0,1.0,0.375,0.04225352112676056,0.1667955648461069,0,0.20939729034964494,0.3333333333333333,0.6666666666666666,0.5,0,0,1,0,1,0
1,1.0,0.375,0.16901408450704225,0.4326218019067982,1,0.503875867499139,0.2777777777777778,0.0,0.5,1,0,0,0,1,0
0,0.5,1.0,0.3380281690140845,0.11505506748537292,0,0.6740214878532896,0.5555555555555556,0.3333333333333333,0.0,0,1,0,0,0,0
0,1.0,0.625,0.16901408450704225,0.2832161309960192,0,0.6100267838576684,0.4444444444444444,0.0,0.0,0,1,0,0,0,0
0,0.5,0.5,0.4507042253521127,0.5644102922440436,0,0.5173162107002828,0.2777777777777778,0.0,1.0,0,0,1,0,0,0
0,0.5,0.375,0.5774647887323944,0.22182229871932752,0,0.5428079192027259,0.6666666666666666,0.3333333333333333,0.5,1,0,0,0,0,0
0,0.0,0.0,1.0,0.2262507092095074,1,0.548742479076276,0.6111111111111112,1.0,0.0,0,1,0,0,0,0
0,1.0,0.125,0.08450704225352113,0.1645015141526967,0,0.6535532351337617,0.3333333333333333,0.0,0.0,0,1,0,0,1,0
1,0.0,0.375,0.9859154929577465,0.07748048678313241,1,0.5746626716968618,0.5,0.6666666666666666,0.5,0,0,1,0,0,0
1,0.5,0.5,0.9436619718309859,0.10712687939003412,0,0.38385030406732185,0.5,0.6666666666666666,0.0,0,0,0,0,1,0
0,1.0,0.375,0.7746478873239436,0.09529835232145688,0,0.5372202567649487,0.3888888888888889,0.0,0.5,1,0,0,0,0,0
0,0.5,0.125,0.5774647887323944,0.010675437510607315,0,0.5705476447814173,0.2777777777777778,0.6666666666666666,0.0,0,0,1,0,1,0
0,0.5,0.125,0.5633802816901409,0.704960840153617,0,0.41814851515231266,0.6666666666666666,0.0,0.5,0,0,0,0,1,0
1,0.0,0.375,0.4084507042253521,0.08870606953968513,0,0.5687796656383313,0.3888888888888889,0.3333333333333333,0.0,0,0,0,0,0,0
1,0.5,0.125,0.3380281690140845,0.5689256230956861,0,0.3998952449362493,0.5555555555555556,0.3333333333333333,0.0,0,0,0,1,0,0
0,0.0,0.625,0.7746478873239436,0.3291421817398837,0,0.9469507256309871,0.3888888888888889,0.3333333333333333,1.0,0,0,0,0,0,0
0,0.5,0.25,0.8028169014084507,0.17659662394847586,1,0.4462199949466125,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,0,0
0,0.0,0.0,0.5633802816901409,0.13557821809701331,1,0.7875826498252041,0.6111111111111112,0.0,0.0,0,0,0,0,0,0
0,1.0,0.125,0.16901408450704225,0.21409107620587042,0,0.5525509949943903,0.6111111111111112,0.3333333333333333,0.5,0,0,0,0,0,0
0,0.0,0.375,0.6197183098591549,0.13116153174861206,0,0.8164820629025895,0.5555555555555556,0.3333333333333333,0.0,0,0,0,0,0,0
0,1.0,0.0,0.2112676056338028,0.44086904837081725,0,0.4096397490384276,0.5,0.0,0.5,0,0,0,0,1,0
1,0.0,0.0,0.7605633802816901,0.40359565682806336,0,0.511946562854981,0.6666666666666666,0.3333333333333333,0.5,0,0,0,1,1,0
0,1.0,0.0,0.28169014084507044,0.26978163907221453,0,0.5038451111863861,0.9444444444444444,0.6666666666666666,0.0,1,0,0,0,0,0
1,0.5,0.375,0.9859154929577465,0.008534528365671616,1,0.216231731591703,0.5,0.6666666666666666,0.0,0,0,0,1,0,0
0,1.0,0.125,0.056338028169014086,0.10050540753804099,0,0.9031791726337264,0.2777777777777778,0.0,0.0,0,0,0,1,1,0
0,1.0,0.5,0.8873239436619719,0.008840002901118669,0,0.5728993376267173,0.2222222222222222,0.0,0.5,0,1,0,0,0,0
0,1.0,0.375,0.29577464788732394,0.33512626455986805,0,0.4534940379853452,0.6666666666666666,0.3333333333333333,0.5,0,1,0,0,0,0
1,0.0,0.375,0.2676056338028169,0.28665429621472743,0,0.5593449436249099,0.5,0.0,0.0,0,0,0,1,1,0
0,1.0,0.0,0.8309859154929577,0.39207300857568417,1,0.5943916659993199,0.5,0.0,0.0,1,0,0,0,0,0
1,1.0,0.375,0.971830985915493,0.08130021217462373,0,0.538514994182505,0.5555555555555556,0.6666666666666666,0.5,1,0,0,0,0,0
0,1.0,0.875,0.9436619718309859,0.3777420645146371,0,0.5527469634212224,0.3333333333333333,0.0,0.5,0,0,0,1,1,0
0,0.0,0.0,0.352112676056338,0.1770537037655437,0,0.364887167930936,0.6111111111111112,0.3333333333333333,0.0,0,0,0,0,0,1
1,0.5,0.625,0.49295774647887325,0.16271928289003815,0,0.8866963642604643,0.7222222222222222,0.0,0.0,0,0,0,1,0,0
1,1.0,0.125,0.7323943661971831,0.14005894251637116,0,0.32897264992347064,0.3333333333333333,1.0,0.0,0,0,1,0,0,0
0,1.0,0.0,0.9295774647887324,0.13674602347431924,0,0.5270841355143697,0.5,0.0,0.5,0,0,0,1,0,0
0,1.0,0.5,0.8309859154929577,0.21367919497676316,0,0.34050824383261374,0.6111111111111112,1.0,0.0,0,1,0,0,1,0
1,0.0,0.0,0.6619718309859155,0.3337367516187199,0,0.4804167678040704,0.3333333333333333,0.3333333333333333,0.0,0,0,0,0,0,0
0,0.0,0.125,0.6619718309859155,0.06643658779607399,0,0.22981968532779307,0.6666666666666666,1.0,0.5,0,0,0,0,1,0
0,0.5,0.125,0.8169014084507042,0.076436391315629,0,0.6562719440869887,0.4444444444444444,0.6666666666666666,1.0,0,0,1,0,1,0
0,1.0,1.0,0.676056338028169,0.11465005902903244,0,0.5991790560692213,0.5,0.3333333333333333,0.0,0,0,0,0,0,0
1,0.0,0.375,0.014084507042253521,0.22375872266041313,0,0.7589424572317263,0.6111111111111112,0.0,0.5,0,0,0,1,0,0
0,0.5,0.25,0.08450704225352113,0.32139842652314593,0,0.24128135339522927,0.6666666666666666,0.3333333333333333,0.5,0,0,1,0,0,0
1,0.5,0.5,0.8591549295774648,0.08086189098440179,0,0.5243712734231686,0.7777777777777778,0.3333333333333333,0.0,0,0,0,0,1,0
0,0.5,0.125,0.7887323943661971,0.3572021766799058,0,0.596042996489398,0.3888888888888889,0.3333333333333333,0.5,0,0,1,0,0,0
0,0.0,0.375,0.22535211267605634,0.06800018402859785,0,0.3602891387069043,0.7777777777777778,0.6666666666666666,0.0,0,0,1,0,1,0
0,1.0,0.0,0.9859154929577465,0.37193416724593364,0,0.4523191310251679,0.4444444444444444,0.6666666666666666,0.0,0,0,0,0,0,0
0,0.0,1.0,0.28169014084507044,0.5295498099354905,0,0.7720531403121512,0.3333333333333333,0.3333333333333333,0.5,0,1,0,0,0,0
0,0.5,0.375,1.0,0.040287304541374615,0,0.43211676284556094,0.6666666666666666,0.0,0.0,1,0,0,0,1,0
1,0.5,0.125,0.8450704225352113,0.9672007835284379,0,0.4432719964958361,0.2222222222222222,1.0,0.0,0,0,0,0,0,0
0,0.0,0.125,0.8591549295774648,0.594707981140788,0,0.512628781470581,0.5,0.3333333333333333,0.5,0,0,0,1,1,0
0,0.5,0.5,0.11267605633802817,0.40898269783498764,0,0.3277043897040561,0.3888888888888889,0.0,0.0,1,0,0,0,0,0
0,1.0,0.0,1.0,0.031651220851054644,0,0.5112451427220546,0.4444444444444444,0.0,0.0,0,0,1,0,1,0
0,0.0,0.0,0.4507042253521127,0.16642184771989296,0,0.5798369158658411,0.5,0.3333333333333333,0.5,0,0,0,1,1,0
1,0.5,0.125,0.4225352112676056,0.331109169305744,0,0.6117362836502356,0.5555555555555556,0.3333333333333333,0.0,0,0,0,0,1,0
0,0.5,0.125,0.971830985915493,0.22046731135431383,0,0.621693964635549,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0
0,0.0,0.375,0.9859154929577465,0.4440848591764817,0,0.5605563334680075,0.8333333333333334,0.3333333333333333,0.0,0,0,0,0,0,0
1,1.0,0.75,0.7323943661971831,0.6709938183047488,0,0.3427308194631549,0.5,0.0,1.0,1,0,0,0,1,0
0,1.0,0.625,0.323943661971831,0.15159937912179386,0,0.351535542742747,0.5555555555555556,0.0,0.5,0,0,0,1,0,0
0,0.5,0.5,0.5633802816901409,0.03783881860108672,0,0.6024170689290421,0.3888888888888889,0.0,0.0,0,0,0,1,0,0
0,1.0,0.25,0.23943661971830985,0.13706556697990072,0,0.2897385848956121,0.6111111111111112,0.6666666666666666,0.0,0,0,0,1,0,1
0,1.0,0.125,0.36619718309859156,0.20773562108802784,0,0.6243386912720181,0.3333333333333333,0.3333333333333333,0.0,0,0,0,1,0,0
1,0.5,0.25,0.07042253521126761,0.06943400614005434,0,0.26129193230177505,0.7222222222222222,0.0,0.0,0,0,0,1,0,0
1,0.0,0.125,0.9014084507042254,0.23960766008527254,1,0.1943931141890516,0.6111111111111112,0.0,0.0,0,0,0,0,0,0
1,0.5,0.0,0.6197183098591549,0.2210548121416506,1,0.6058406712308297,0.4444444444444444,0.0,0.0,0,0,1,0,1,0
0,0.5,0.5,0.352112676056338,0.2770882859409832,0,0.5862406218942252,0.7222222222222222,0.0,0.0,0,0,0,1,0,0
1,0.5,0.625,0.8450704225352113,0.8335220381118698,0,0.5412531610497899,0.6111111111111112,0.6666666666666666,0.0,1,0,0,0,0,0
1,1.0,0.375,0.352112676056338,0.041723067200435844,0,0.6620194100232146,0.6111111111111112,0.0,0.0,0,0,0,0,0,0
0,0.5,0.25,0.0,0.24180104487168652,0,0.2880212350709615,0.7222222222222222,0.0,0.0,1,0,0,0,0,0
1,1.0,0.375,0.056338028169014086,0.08954576065948863,0,0.44244040216109687,0.3333333333333333,0.3333333333333333,0.5,0,1,0,0,0,0
0,1.0,0.375,0.43661971830985913,0.19353509799724977,0,0.3287153495912957,0.5555555555555556,0.6666666666666666,0.0,0,1,0,0,0,0
0,0.5,0.0,0.30985915492957744,0.20563813169574832,0,0.9638107873446641,0.2222222222222222,0.0,0.0,0,0,0,0,0,0
0,1.0,0.5,0.7887323943661971,0.37872875211550006,0,0.6166044330430102,0.6111111111111112,0.0,0.5,0,0,0,1,0,0
0,1.0,0.5,0.4788732394366197,0.6679277530892507,0,0.5364358392028795,0.3333333333333333,0.6666666666666666,0.0,0,0,1,0,1,0
1,0.5,0.875,0.014084507042253521,0.3895906439084634,0,0.273406282533159,0.5555555555555556,0.0,0.0,0,0,1,0,1,0
0,0.5,0.125,0.4507042253521127,0.5828306169574914,0,0.6167523976765261,0.6111111111111112,0.3333333333333333,1.0,0,0,1,0,0,0
0,0.5,0.375,0.028169014084507043,0.19497312462851651,0,0.2349266829028673,0.5555555555555556,0.3333333333333333,0.5,0,0,0,1,0,0
1,0.0,0.25,0.7183098591549296,0.3430876845329381,1,0.5099208027770364,0.6666666666666666,0.3333333333333333,0.5,0,0,0,0,0,1
1,1.0,0.5,0.7323943661971831,0.2531773434922079,0,0.6099827333179194,0.6666666666666666,0.6666666666666666,0.5,0,1,0,0,0,0
0,0.0,0.0,0.028169014084507043,0.11796265464648358,0,0.2552192830221201,0.3333333333333333,0.0,0.0,0,0,0,1,0,0
1,0.0,0.0,0.43661971830985913,0.2785407858231354,0,0.5996703890125756,0.3333333333333333,0.3333333333333333,0.5,0,1,0,0,1,0
0,0.5,0.875,0.4225352112676056,0.25381683478412176,0,0.22791495128405626,0.5555555555555556,0.0,0.0,0,0,0,1,0,0
0,0.0,0.0,0.11267605633802817,0.1031110778343133,0,0.5471248720981284,0.2222222222222222,0.3333333333333333,0.0,0,1,0,0,1,0
0,1.0,0.125,0.0,0.6051689072849208,0,0.5075657931519935,0.6666666666666666,0.6666666666666666,0.0,0,1,0,0,1,0
1,1.0,0.0,0.04225352112676056,0.3160925650910202,0,0.2961320689397724,0.6666666666666666,0.6666666666666666,0.5,0,1,0,0,0,0
1,0.0,0.125,0.8450704225352113,0.10807960740781407,0,0.5002172595210441,0.4444444444444444,0.0,0.5,0,0,0,0,1,0
0,0.5,0.0,0.36619718309859156,0.20520417673763708,0,0.7168414362418699,0.4444444444444444,0.3333333333333333,0.0,0,0,1,0,0,0
0,0.5,0.125,0.23943661971830985,0.17673674765676856,0,0.4572316133329463,0.5,0.0,0.0,0,1,0,0,0,0
1,0.5,0.125,0.08450704225352113,0.12286949097738348,0,0.3912947323348017,0.2777777777777778,0.3333333333333333,0.0,0,0,1,0,0,0
1,1.0,0.0,0.08450704225352113,0.3878324269224136,0,0.5719039671125448,0.6111111111111112,0.3333333333333333,0.0,0,0,1,0,1,0
0,0.0,0.75,0.18309859154929578,0.22710382245024377,0,0.3093444635869767,0.4444444444444444,0.0,0.0,1,0,0,0,0,0
0,0.0,0.375,0.014084507042253521,0.14578177911506662,0,0.5680500079799247,0.2777777777777778,0.3333333333333333,0.0,0,0,0,0,0,0
0,0.5,0.125,0.5352112676056338,0.36054436564832926,0,0.47321224555306984,0.5555555555555556,0.3333333333333333,0.0,0,0,1,0,0,0
0,0.0,0.25,0.9014084507042254,0.5479909146795391,0,0.4565837038755552,0.8333333333333334,0.0,0.0,0,0,1,0,0,0
1,1.0,0.5,0.5352112676056338,0.29375411305129034,0,0.5269474658910458,0.6111111111111112,0.3333333333333333,0.0,0,1,0,0,1,0
1,1.0,0.0,0.8873239436619719,0.24348843187016314,0,0.5446117323303967,0.5555555555555556,0.3333333333333333,0.0,1,0,0,0,1,0
1,0.5,0.125,0.8732394366197183,0.5073476813649941,1,0.5498227835490888,0.6666666666666666,0.3333333333333333,1.0,0,0,0,1,1,0
0,0.0,0.5,0.6056338028169014,0.08263466207748718,0,0.7370081121892701,0.7777777777777778,0.6666666666666666,0.0,1,0,0,0,1,0
1,0.5,0.125,0.4788732394366197,0.08820524654536033,0,0.6933568510505546,0.6111111111111112,0.0,0.0,0,0,0,0,0,0
0,0.0,0.5,0.08450704225352113,0.7081200516541429,0,0.1739126039550382,0.4444444444444444,0.0,0.0,0,1,0,0,1,0
0,1.0,0.375,0.6056338028169014,0.299286048279369,1,0.6267501759480213,0.3333333333333333,0.0,0.0,0,1,0,0,0,1
0,0.0,0.0,0.4788732394366197,0.2456053267384901,0,0.5066870413590517,0.4444444444444444,1.0,0.0,0,0,0,0,1,0
0,0.5,0.875,0.2112676056338028,0.48890778946319846,0,0.37063293961563304,0.7222222222222222,0.0,0.0,1,0,0,0,0,0
0,1.0,0.0,0.9154929577464789,0.21482339035821132,1,0.5388422411242964,0.3888888888888889,0.0,0.5,0,1,0,0,1,0
0,1.0,0.0,0.14084507042253522,0.07193860624857946,0,0.2645079040787072,0.6111111111111112,0.0,0.5,0,0,0,0,0,0
0,0.0,0.0,0.7605633802816901,0.5305641503397212,0,0.5065181809566807,0.6666666666666666,0.0,0.0,0,1,0,0,0,0
0,1.0,0.375,0.6197183098591549,0.19530568597427983,0,0.48433319963806276,0.3888888888888889,0.0,0.0,1,0,0,0,0,0
0,1.0,1.0,0.15492957746478872,0.10116001893004188,0,0.3599346448120267,0.5,0.3333333333333333,0.5,0,0,0,0,1,0
1,0.5,0.125,0.43661971830985913,0.11201851476469686,1,0.5150752659946662,0.7777777777777778,0.0,0.0,0,1,0,0,0,0
0,1.0,0.25,0.647887323943662,0.08285006286161396,0,0.4935944302949342,0.5,0.0,0.0,1,0,0,0,1,0
0,0.0,0.0,0.09859154929577464,0.19677686362712768,0,0.5196966340982578,0.5555555555555556,0.0,1.0,0,1,0,0,1,0
0,0.0,0.0,0.5774647887323944,0.40919826033141476,1,0.2988583455498281,0.6111111111111112,0.3333333333333333,0.5,0,0,0,1,0,0
0,0.0,0.125,0.7887323943661971,0.11358429411327607,0,0.5443852673760461,0.8333333333333334,0.6666666666666666,0.0,0,0,0,0,1,0
0,0.5,0.375,0.38028169014084506,0.21104271848726552,0,0.46302036253142415,0.6111111111111112,0.6666666666666666,1.0,0,1,0,0,1,0
0,0.5,0.25,0.39436619718309857,0.1825225711964681,0,0.630526662605734,0.3333333333333333,0.3333333333333333,0.5,0,0,1,0,0,0
1,0.0,0.0,0.4507042253521127,0.5748586856848956,1,0.6212331282197133,0.6111111111111112,0.3333333333333333,0.5,0,0,1,0,0,0
0,1.0,0.125,0.7183098591549296,0.4444938295841819,0,0.852373122303387,0.3888888888888889,0.3333333333333333,0.0,0,0,1,0,0,0
0,0.5,0.125,0.9154929577464789,0.07842529089819297,0,0.5981212783647355,0.7222222222222222,0.6666666666666666,0.5,0,1,0,0,0,0
0,1.0,0.375,1.0,0.44077687235959184,0,0.32451450940066756,0.4444444444444444,0.0,0.0,0,1,0,0,0,0
0,1.0,0.0,0.6619718309859155,0.2550844166507717,1,0.47906108420576937,0.3888888888888889,0.0,0.5,1,0,0,0,1,0
0,0.5,0.0,0.7183098591549296,0.409450208095431,0,0.4636947875899916,0.4444444444444444,0.0,0.0,0,0,0,1,1,0
